hgnc_id,gene,clinvar_missense_vus,missense_vus_unique,missense_vus_movable_unique,missense_vus_observed,missense_vus_movable_observed,from_invitae,missense_vus_movability_fraction,missense_vus_occurance_per_variant,weighted_movability_fraction,weighted_occurance_per_variant,marwis,aa_length,dais,rank_by_clinvar_vus,rank_by_marwis,rank_dais
21304,ADPRS,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,363,0.000238449,3373,3333,3099
3705,FIBP,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,364,0.00023809,3072,3254,3100
9936,OPN1LW,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,364,0.00023809,3568,3477,3101
15625,NBAS,4,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.632366589,2371,0.000236753,2587,2504,3102
29046,FBXO28,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,368,0.000236664,3356,3140,3103
15831,SSBP2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,369,0.00023631,3302,3043,3104
2869,DHPS,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,369,0.00023631,3505,3186,3105
3806,FOXE1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,373,0.000234906,3362,3509,3106
3539,F2RL2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,374,0.000234557,3494,3375,3107
1603,CCR2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,374,0.000234557,3533,3543,3108
24949,OTUD4,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1049,0.000234383,2853,2835,3109
29017,PLEKHM1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1056,0.000233174,2808,2812,3110
3809,FOXF1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,379,0.00023283,3202,3358,3111
15975,SASH3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,380,0.000232488,3642,3266,3112
24157,ACOT7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,380,0.000232488,3635,3191,3113
9692,PTX3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,381,0.000232146,3342,3276,3114
9357,PRELP,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,382,0.000231806,3209,3339,3115
11097,SMARCA1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1070,0.000230791,2877,2896,3116
4688,GUCY2C,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1073,0.000230286,2986,2986,3117
12394,TTC4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,387,0.000230119,3154,3041,3118
3240,EGR3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,387,0.000230119,3531,3327,3119
10736,SEMA5A,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1074,0.000230119,2976,2886,3120
6621,LIPE,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1076,0.000229784,3027,2838,3121
18196,SOX7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,388,0.000229784,3234,3591,3122
14539,RNF213,8,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.264733178,5207,0.000229659,2269,2124,3123
18142,DAAM1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1078,0.000229451,3004,2857,3124
12775,WNT10B,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,389,0.000229451,3518,3596,3125
3778,FN1,4,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.632366589,2477,0.000227716,2553,2498,3126
25044,TDRD12,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,395,0.00022747,3368,3349,3127
4401,GNB5,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,395,0.00022747,3140,3132,3128
7529,MVD,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,400,0.000225845,3198,3261,3129
10839,SHBG,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,402,0.000225202,3160,3418,3130
27273,ZCCHC12,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,402,0.000225202,3343,3053,3131
16171,CHMP4B,1,2,0,2,0,TRUE,0,1,0.082569808,1.42537107,0.117692616,224,0.000224604,3262,3636,3132
23230,UBA5,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,404,0.000224562,3433,3048,3133
8756,PCYT2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,407,0.000223609,3440,3311,3134
29022,SPECC1L,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1117,0.000223136,2814,2898,3135
13517,CLIC5,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,410,0.000222664,3490,3241,3136
9291,PPP1R3A,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1122,0.000222351,2899,2945,3137
11642,ZEB1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1125,0.000221883,2941,2972,3138
6177,ITPK1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,414,0.000221417,3184,3283,3139
11583,SERPINA7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,415,0.000221107,3253,3467,3140
18150,MYO18B,4,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.632366589,2568,0.00022049,2596,2510,3141
12682,VEGFC,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,419,0.000219877,3460,3120,3142
3025,DRD4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,419,0.000219877,3614,3059,3143
9833,MOK,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,419,0.000219877,3577,3607,3144
11509,SYT1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,422,0.000218964,3249,3407,3145
32550,ZBTB42,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,422,0.000218964,3626,3091,3146
123,ACP2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,423,0.000218661,3252,3615,3147
6267,KCNJ6,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,423,0.000218661,3346,3150,3148
10771,SF3B4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,424,0.000218359,3351,3288,3149
76,ABL1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1149,0.000218208,2931,2782,3150
1181,MYRF,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1151,0.000217907,2992,2871,3151
21904,NCAPG2,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1156,0.000217159,2987,2795,3152
24124,ACTL6A,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,429,0.000216861,3325,3521,3153
1074,BMP7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,431,0.000216268,3474,3245,3154
32434,SLC38A8,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,435,0.000215091,3416,3451,3155
16192,SLC17A9,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,436,0.000214798,3452,3106,3156
13486,USP27X,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,438,0.000214216,3516,3583,3157
4089,GABRP,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,440,0.000213637,3212,3428,3158
30757,STXBP5L,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1186,0.000212775,2921,2875,3159
3003,DPH1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,443,0.000212775,3270,3606,3160
12811,XK,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,444,0.000212489,3539,3557,3161
6136,ITGA11,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1188,0.000212489,2830,2951,3162
20776,TUBB6,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,446,0.000211919,3147,3088,3163
8881,PFN1,1,4,0,4,0,TRUE,0,1,0.068808173,1.354475892,0.093199012,140,0.000211816,3450,3641,3164
30879,ITFG2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,447,0.000211635,3179,3410,3165
26600,WDR81,3,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.474274942,1941,0.000211635,2765,2652,3166
11536,TAF2,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1199,0.000210929,2800,2969,3167
14628,CDCA7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,450,0.000210789,3178,3154,3168
16257,TUBB1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,451,0.000210508,3206,3199,3169
6119,IRF4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,451,0.000210508,3330,3217,3170
9906,RBFOX2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,451,0.000210508,3307,3118,3171
12417,TUBG1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,451,0.000210508,3496,3499,3172
13420,PRUNE1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,453,0.000209949,3100,3515,3173
2945,DNAH14,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,453,0.000209949,3514,3498,3174
998,BCL3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,454,0.000209671,3132,3627,3175
3401,EPHX1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,455,0.000209393,3043,3068,3176
9557,PSMD12,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,456,0.000209116,3076,3346,3177
23656,TIMM50,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,456,0.000209116,3167,3504,3178
20323,SMOC2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,457,0.00020884,3165,3545,3179
14064,HDAC6,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1215,0.000208702,3029,2944,3180
26953,KIAA1109,7,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,1.106641531,5005,0.000208603,2336,2207,3181
1678,CD4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,458,0.000208564,3058,3415,3182
21610,LNPK,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,459,0.000208289,3243,3183,3183
10259,RORB,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,459,0.000208289,3034,3204,3184
7965,NR1H2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,460,0.000208015,3214,3465,3185
7638,NAP1L2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,460,0.000208015,3405,3086,3186
282,ADRA2B,2,7,0,9,0,TRUE,0,1.285714286,0.055046539,1.416914047,0.155992428,450,0.00020799,2963,3631,3187
18855,CREB3L3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,461,0.000207742,3628,3417,3188
5022,FOXA2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,463,0.000207197,3257,3454,3189
30212,TANC2,3,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.474274942,1990,0.000207107,2764,2611,3190
1161,CEP55,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,464,0.000206926,3630,3232,3191
9155,PNLIP,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,465,0.000206656,3347,3564,3192
8864,CFP,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,469,0.000205581,3507,3574,3193
30764,TRAIP,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,469,0.000205581,3130,3297,3194
7376,MSR1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,469,0.000205581,3340,3508,3195
18070,SLC38A5,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,472,0.000204782,3053,3587,3196
3267,EIF2S3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,472,0.000204782,3595,3195,3197
6423,KRT16,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,473,0.000204517,3056,3529,3198
4081,GABRB1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,474,0.000204253,3172,3054,3199
576,APAF1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1248,0.000204253,2873,2958,3200
11200,SOX4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,474,0.000204253,3543,3446,3201
10549,ATXN10,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,475,0.000203989,3137,3323,3202
18276,SEC61A1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,476,0.000203726,3227,3284,3203
2989,DOCK3,3,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.474274942,2030,0.000203551,2695,2724,3204
4192,GCGR,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,477,0.000203464,3442,3252,3205
11029,SLC4A3,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1259,0.000202812,2979,2932,3206
30207,ARHGAP29,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1261,0.000202552,2838,2780,3207
2990,DOK1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,481,0.000202422,3435,3510,3208
12651,VARS1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1264,0.000202163,2990,2994,3209
1530,MICU1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,482,0.000202163,3355,3098,3210
18762,SLC36A2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,483,0.000201905,3231,3404,3211
14361,IRX5,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,483,0.000201905,3584,3332,3212
3488,ETS1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,485,0.000201391,3263,3470,3213
5961,IKBKG,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,487,0.000200879,3354,3461,3214
4853,HDAC2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,488,0.000200624,3139,3180,3215
1460,CAMK2A,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,489,0.00020037,3600,3614,3216
3004,DPH2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,489,0.00020037,3563,3556,3217
11796,THRA,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,490,0.000200116,3529,3303,3218
23060,SESN3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,492,0.000199611,3620,3626,3219
25917,FIZ1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,496,0.000198608,3350,3285,3220
4838,SERPIND1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,499,0.000197862,3549,3312,3221
9216,POU3F3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,500,0.000197615,3118,3355,3222
20093,ADSS1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,500,0.000197615,3288,3431,3223
26162,PYROXD1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,500,0.000197615,3115,3522,3224
2637,CYP3A4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,503,0.000196876,3607,3079,3225
9439,DNAJC3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,504,0.000196631,3612,3598,3226
6458,KRT81,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,505,0.000196387,3444,3542,3227
24605,ZNF521,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1311,0.000196265,3003,2942,3228
16095,TOX2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,506,0.000196143,3177,3218,3229
6462,KRT85,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,507,0.0001959,3121,3472,3230
7114,MKRN3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,507,0.0001959,3439,3624,3231
16262,YAP1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,508,0.000195658,3105,3492,3232
23141,TRMT5,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,509,0.000195416,3261,3571,3233
4076,GABRA2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,511,0.000194934,3517,3412,3234
37268,LRRC14B,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,514,0.000194216,3365,3187,3235
23094,SLC16A12,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,516,0.00019374,3461,3060,3236
14880,GTPBP3,2,20,1,22,1,TRUE,0.05,1.1,0.065203503,1.223346811,0.159532995,524,0.000193608,2969,3033,3237
18666,RNPC3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,517,0.000193503,3546,3280,3238
404,ALDH2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,517,0.000193503,3304,3371,3239
10021,RIPK3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,518,0.000193266,3155,3444,3240
2645,CYP4F2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,520,0.000192795,3492,3414,3241
8621,PAX7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,520,0.000192795,3156,3592,3242
25763,SMG9,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,520,0.000192795,3569,3056,3243
5948,IGSF1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1341,0.000192677,2879,2829,3244
15511,VANGL2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,521,0.00019256,3050,3532,3245
9314,PPP3CA,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,521,0.00019256,3469,3456,3246
19863,SLC38A6,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,521,0.00019256,3640,3317,3247
9076,PLIN1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,522,0.000192326,3223,3617,3248
18187,SIAE,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,523,0.000192092,3443,3070,3249
3668,FGF12,1,3,0,3,0,TRUE,0,1,0.075063462,1.386700973,0.104090576,243,0.000191695,3289,3638,3250
18667,PMPCA,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,525,0.000191626,3428,3305,3251
20967,NACC1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,527,0.000191163,3040,3379,3252
4549,GPS1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,527,0.000191163,3291,3368,3253
29283,JCAD,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1359,0.000190587,2810,2954,3254
23097,SLC29A4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,530,0.000190472,3594,3126,3255
12541,UGT1A9,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,530,0.000190472,3293,3250,3256
29213,CEMIP,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1361,0.000190357,2865,2906,3257
9021,PKM,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,531,0.000190243,3171,3190,3258
1960,CHRNA7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,531,0.000190243,3222,3040,3259
13030,ZBTB18,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,531,0.000190243,3599,3156,3260
5344,ICAM1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,532,0.000190014,3300,3172,3261
10942,SLC1A4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,532,0.000190014,3500,3141,3262
1552,CBX2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,532,0.000190014,3401,3426,3263
5318,TNC,3,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.474274942,2201,0.000189634,2775,2629,3264
18810,CATSPER2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,534,0.000189558,3164,3507,3265
25718,LPCAT1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,534,0.000189558,3260,3064,3266
8547,P4HA2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,535,0.000189331,3312,3561,3267
13054,ZMYM3,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1370,0.000189331,2856,2869,3268
10537,SARS1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,536,0.000189105,3590,3146,3269
17057,CARD8,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,537,0.000188879,3602,3588,3270
11185,SORL1,3,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.474274942,2214,0.000188654,2727,2716,3271
16510,FBXO31,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,539,0.000188429,3422,3151,3272
7801,TONSL,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1378,0.000188429,2793,2948,3273
13603,FBXL6,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,539,0.000188429,3173,3104,3274
4565,GRB14,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,540,0.000188204,3447,3513,3275
12555,UGT8,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,541,0.000187981,3045,3157,3276
13607,FBXW11,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,542,0.000187757,3585,3139,3277
8011,CNTNAP1,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1384,0.000187757,2845,2766,3278
25897,MFSD2A,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,543,0.000187535,3419,3575,3279
17717,STK39,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,545,0.000187091,3305,3609,3280
26992,SPNS2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,549,0.000186209,3495,3309,3281
10907,SLC11A1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,550,0.00018599,3468,3568,3282
10968,SLC22A4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,551,0.000185772,3282,3352,3283
1184,C12orf4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,552,0.000185554,3583,3501,3284
8959,PIGB,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,554,0.000185119,3326,3340,3285
4452,GPC4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,556,0.000184687,3636,3047,3286
10258,RORA,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,556,0.000184687,3126,3523,3287
4289,GK,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,559,0.000184041,3596,3612,3288
1358,C9,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,559,0.000184041,3557,3096,3289
17042,PUF60,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,559,0.000184041,3046,3300,3290
4851,HTT,4,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.632366589,3142,0.000183721,2542,2503,3291
32488,ARSH,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,562,0.000183401,3329,3289,3292
10013,GRK1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,563,0.000183188,3265,3377,3293
6443,KRT6A,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,564,0.000182976,3295,3618,3294
12461,UBAP1,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,566,0.000182554,3618,3109,3295
2852,DGKE,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,567,0.000182343,3386,3173,3296
11402,SRPK3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,567,0.000182343,3547,3485,3297
2701,DCC,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1447,0.000180986,2984,2852,3298
26056,C2orf42,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,574,0.000180883,3213,3547,3299
1745,CDC7,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,574,0.000180883,3406,3165,3300
6221,KCNA3,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,575,0.000180676,3381,3148,3301
7373,MSN,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,577,0.000180264,3294,3605,3302
25544,MSL2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,577,0.000180264,3449,3100,3303
6291,KCNN2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,579,0.000179854,3106,3052,3304
6919,MBD4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,580,0.00017965,3621,3538,3305
11137,SNAPC4,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1469,0.000178736,2981,2783,3306
16892,CD96,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,585,0.000178635,3591,3502,3307
19411,LRRTM4,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,591,0.000177432,3558,3353,3308
961,BAZ1B,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1483,0.000177332,2957,2893,3309
9412,PRKCZ,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,592,0.000177233,3064,3370,3310
18374,HPSE2,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,592,0.000177233,3472,3487,3311
717,ARSD,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,593,0.000177034,3625,3255,3312
15911,NOP56,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,594,0.000176836,3035,3045,3313
11923,TNFRSF8,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,595,0.000176639,3237,3291,3314
13542,ATP10A,2,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.316183294,1499,0.000175755,2898,2776,3315
25947,KLHL24,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,600,0.000175657,3182,3102,3316
11046,SLC6A13,1,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,0.158091647,602,0.000175268,3385,3455,3317
